tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
CHALLENGER,TR1JLfg4YujQJNlzwpUDVt2mOsfySkiS_1D0KWFFuStwEKU,서프라이즈데이,763,104,65,False,False,False,False
CHALLENGER,VE2XpilxyD0ma7K-s_8euRPzy-WT1DB1EIZcNCH-0trYSFE,mei you dai long,707,201,163,False,False,False,False
CHALLENGER,QPonAOYUFzqGzHT73hMxfeCTkxUTn8dXFH3-572KxZogxE4,HYSE1275,738,448,411,False,False,False,False
CHALLENGER,U1kqsgvg_5_EpfgwcXVv26A7LQE76Ku8NrSEQ-R74OOwP_4,IIrrooGG,930,384,329,False,False,False,True
CHALLENGER,RC1crnmiVMJ8RGu7qQhJSQghcEe11j8t9qUxFvKe0avWSXQ,내가사랑혜 선,663,254,142,False,False,True,False
CHALLENGER,hVnwM-8i1Uu0PsEXwg0_8zSgIiccguENuL9hPKZSq-vUekQ,KENSHIN1,690,278,235,False,False,True,True
CHALLENGER,8-jmHPuwhNHTnKpJDl03i1YtUk33pRg0X3b-NUb8IBbhoRA,FPX LuLu,667,201,123,False,False,False,False
CHALLENGER,NNYtL805NNKwQGOdhl_JQB5bGcKLsTNssUOtKxrc7L7dOxI,도넛이맛어요,705,457,421,False,False,False,False
CHALLENGER,WvHhbFSoAl5ZrErsbLG9zR2OVpWo_PjkhCcdvUrs6Y8yO9w,DWG BeryL,966,296,252,True,False,False,False
CHALLENGER,SEXpsUaiGoo1NOeO-BMo-W8087klGshM9iyzYBoHAY9b0EM,YukiJudaii,747,217,167,False,False,False,False
CHALLENGER,wckl-BXhhuzwpYv3xwqYWnKQ9wv3pJCfAHgwtY-Vd3ZoAIc,베인장인요맨,664,323,274,False,False,True,False
CHALLENGER,MGi6VsbqIqAUcO4fJsKxeI5WiixdNyh0XsgT9tw8VyY4EM4,lose jug,666,646,555,False,False,True,True
CHALLENGER,RTBTGps698V77WmliRhf-ort1VM85aok011POU3coTKVtPc,진에어 잔디,924,386,321,False,False,False,True
CHALLENGER,Rd5GynxsJiY867KY-rTC-vN96icl-zxmAgG3Zxx61jZhLg,돌낳는남자,747,245,204,False,False,False,False
CHALLENGER,wV2l_dCujEizdVvJzVNyzZzCWaBfh9nS6VWPrmA1tcxoWCQ,날이 샐 무렵,747,286,245,False,False,True,False
CHALLENGER,mjjQ3Ru6ssVpfgSJWB5a6mPxmkfmB0A5v3lOJaZk3WGP--U,Sennin MODE,743,307,262,False,False,False,True
CHALLENGER,wjCPh--BXTXPXfX74vnOSwDieukRQpea_5GRoRzr94AXvs4,clearlov9,654,148,108,False,False,False,False
CHALLENGER,9NjVE23RVEPDxAOyJrdIHXTXx68YRsQaKiGQ8A-28gGl_N4,카게게,1022,499,440,False,False,False,False
CHALLENGER,m0alImFXjETci-jASvQWvT_3-hjCasarJIaP2syziMcjYj8,못할 때도 있지,662,345,264,False,False,True,True
CHALLENGER,ePhoxPFKF3in7wM5bqGqzJfLStreqakW3DV8aOshN8-dxiI,Yun WAY,767,286,235,False,False,False,False
CHALLENGER,ZDkGwbsVxyMYNUu26y_69Iy1wHqkw4wZ1WFvIwOpSlYU4RY,실망자,856,306,265,True,False,False,False
CHALLENGER,mx_fSJYJVTkSfAl8pyHq1pMTV7v_Y34R0HmBkHuz-IZk_lw,Koei,797,713,665,True,False,False,True
CHALLENGER,28gEXcB4qp7JGH_r8ojK6floTOvx7LoeDM-WrDlAiRmTT8k,xiny1,719,376,305,True,False,False,False
CHALLENGER,tjq9hm3kGjmWntZ6Ah1AOqXlmjwzNK-e2eA-hE_6CwjVoQo,MyMagicBurnYou,864,466,420,True,False,False,False
CHALLENGER,RvUDVeuzMtAkVgE6cLeKmRCIcQJ_PWs02wBJUUacoSzRSAY,저승용호야,913,541,478,True,False,False,False
CHALLENGER,GpBSchSG7tDd0usEivugIR0CGZVaGV5LYlaTGN3Ky6qhNB4,xunxunxun,945,420,312,True,False,False,False
CHALLENGER,jcXzpZe6IfRjF4LOJVe8WpQ3tZcBwkqeqkvFlfOOGyGDRgU,재미없다고오,706,418,369,True,False,False,False
CHALLENGER,PYa5ZcSPvoRQYUis_XCN_CYLNtgRG-Z_3UZelBTEvZlasLAq,98kgame095,984,196,74,False,False,False,False
CHALLENGER,FFqVUpIhuFM7M7kSosIJFK5U2SEcbdG0idHwo8-8QyaeV4M,mogubaby,917,203,91,True,False,False,False
CHALLENGER,IXBRbvmcdBcEv7bPuDI-2VmA3L2oF3tUzd361lS1UWbgBg,한화 큐베,1085,657,605,True,False,False,False
CHALLENGER,RQ03JJi9YMeVy6UYNDFqr30GNtoUsvo_k9TJhKQbdoStEg4,wuwuwu wosile,783,622,560,False,False,False,False
CHALLENGER,Ui86f1w_0F0x2Xsxz795LnHQeODcE1P6uO7EzD7W8C-zv5k,motiongggggggggg,918,548,469,True,False,False,False
CHALLENGER,noIrhrew_zC9GsxtOUVLlLghy8555L28iO2zMIl5QMKXG-g,Laht,905,442,434,True,False,False,False
CHALLENGER,jjFq76WqAnYvstPgmREUPKS787APiFV-9PLikUMpdLrW-iI,YeQiuFeng,667,327,224,False,False,True,False
CHALLENGER,3XEucBGSmkFjTEkodqtRpxUmbGSeC3VA24ksizl8_doKh0Q,lu ming zhe,680,311,237,False,False,False,False
CHALLENGER,XVQ42ZNou0AvHHuT-bma_Tt12O6W6cWr5b54AgH0MhClIT8,ESC Shane,804,247,190,False,False,False,False
CHALLENGER,N3La0nkySl8ZEn02t7e4C1jsRx0GKGvLJ6Iquf5nLcF6kbk,SR99,665,665,619,False,False,True,False
CHALLENGER,GTEdfKYbu2Wtb70CTuGHR7H0GMNRlKbjCqH3jBT4e3PmI0U,이 차가 식기전에,944,763,703,True,False,False,False
CHALLENGER,B80xMnwr4Ob1kjBnO__2Aa1HnOQrCzag1RkUdwSJ6BvxPq0,lIIIllIlIIlIlIll,907,154,101,True,False,False,True
CHALLENGER,sMvg8Cu_YPVnKp3WwTDIR7byHVOm_BlIZzkCZqsuMuzBi88,5Kld,857,159,103,False,False,False,False
CHALLENGER,5_OH_-JciQ6xzaWhOBROYvcuomq1_Rdozm1DQa0I_bsjMw,미쳐놈,1076,622,556,True,False,False,False
CHALLENGER,1KTR5ErlKe-1gUjle4rkhrRAOufDTvEIv_sAi9CoP-mAFsw,black svvan,1004,557,479,True,False,False,False
CHALLENGER,YRUvetpaAwF3o_BTy2QAaKsLzfA0GzqhQNsPnGAx-xwcO2U,팀개못하면누누함,812,362,293,True,False,False,True
CHALLENGER,ix1Y1Hm_xs5oyfTVdcgQkluXBQe97fFWgiKyxopWB61GZQY,코 태,826,152,152,True,False,False,True
CHALLENGER,Ohdi4cPMY8PeHcwOzdPDljLQa3k0AiT23pwG2oAlLkinIFg,아이러니,1009,275,214,False,False,False,False
CHALLENGER,H3tJnUBZDGPNlesr7FbXMhIWHqQQJkOL4KdiH2HA9muLo5I,타 잔,1214,358,287,True,False,False,True
CHALLENGER,djSiKN9p2ZPpV6e3jGeHXVeq9YcgE32sRRHZRtNvoHVct_s,SANDBOX Muru,659,596,484,False,False,False,False
CHALLENGER,VEdF6zQT6RoE7Lk79dhqbe09n88lTWGrtqzkrbYEpMDUOA4,xuxubaobao,675,235,181,False,False,True,False
CHALLENGER,kmhi2-0dfmT7SM4tgTKUrIzwSdBfcTQ6XeXxIiQ7i6zriTU,SANDBOX Route,738,341,309,True,False,False,False
CHALLENGER,XsHiXxUoC6VamHkV4PmPeptgqDFedHXe9VrEERGVM9jlMHg,SPG Zzus,1248,313,250,True,False,False,True
CHALLENGER,XsNoS5Uqs8uaExZ1O0fNp4PUKWMM2yrPq3bKat716lLF2Q,쪼렙이다말로하자,1141,741,678,True,False,False,False
CHALLENGER,eFdlmKt1oqHq8IP67sExamrw5cCY6RomuUaHMw9vLEhJ8BQ,Gen G Kellin,940,307,257,True,False,False,False
CHALLENGER,EvmojwkaUyDMHeoZH_gOYItBaVtlosTmSaRn1X3zMMtmJOA,fengche,793,356,249,True,False,False,False
CHALLENGER,24UOIfs66GccAojewYyikVRLt7MNPJr7XLetjPkAKLXx2Dk,yasuo2,823,166,118,False,False,False,False
CHALLENGER,DEu2rGWfuUQ-mp_HqxPj21-Cv7u8AfRDA_hGlJFaJ-KQeIs,See u AG,791,238,183,False,False,False,True
CHALLENGER,RWFOr3wE5DQTvm7rZXE3yfKfQI-DQlIJKB1JP_yi-wunBc4,KT Ucal,1071,413,330,True,False,False,False
CHALLENGER,GnAQaa2m81yxtrleaJNjQkqMRdUqbozN4wmd5DqosbwCEXs,wenzhuwenzhu,733,952,857,False,False,True,False
CHALLENGER,RQA3sG-CBYWVHiVWqUVFT1rJrybb4DyPZ-fm9vMX6T6f0lQ,김도칠,873,408,361,False,False,False,False
CHALLENGER,-etbTlD1nF7s9hoDoEbkikbEYe0WPGQA5XWLPwat-mXIwCc,zww,764,210,168,False,False,True,True
CHALLENGER,Sly0LRVKswKK_w7J8T5k_2YA5XLYyD1VB1tJfblYwhP9QaI,ZED99,976,383,265,True,False,False,False
CHALLENGER,X48IidbNqfFHrykVk_aZks5FJ9cz3Us_jkI72xdcvijJiA,Heart,923,444,380,True,False,False,True
CHALLENGER,dpFeaFX9YQ3K2ZVecB0dGl7tcBgbDdlnK_2T-421dR3Ciis,Vlbra,896,291,253,True,False,False,False
CHALLENGER,zRzXY_9mkpIpItr8HGo6kQYWFXvNjw-QRFKWax_QO17c9ww,whisper snow,932,639,587,True,False,False,False
CHALLENGER,-ZD8Z1KiRCpnzx3LXO0Aaw-2UnpzeckqyhPi4vM6Kd09NfE,크로꼬,911,366,314,True,False,False,False
CHALLENGER,ggUYj1NqQd119OiOs2q43YUwu7ujWpMNLk2-jX7fptrJNwc,정점파이크2,659,198,110,False,False,False,False
CHALLENGER,_vZg3v-SQ2XDu1SMB5sUbh7nGdenQBdkxWWCWOQhc_8AoQ,허징어링,689,134,127,False,False,True,True
CHALLENGER,BKml_5S-zONM1pRgmLxSSBqfsG4du5VDCsQ4d4BPPhB9XlI,정중지와1,825,283,214,False,False,False,False
CHALLENGER,fN8pmTXYdBRkElYBzasItvGq-EOuf2LQ0u-5IXm5tpz31iQ,DWG Canyon,1148,404,330,True,False,False,False
CHALLENGER,qztbCIrKziKWZjzEDPJhLgdqF0sPHRFBQXBCwSgAzyGQJOw,창작은 괴로워,796,346,283,False,False,False,True
CHALLENGER,IkxqbZQcCb9NRQBqPfjFKAM_eUcG-vt3L3xT_GHJBvRNUQ,wuwuwu biezhuawo,769,200,156,True,False,False,False
CHALLENGER,9eYDZWFk4N6VQw7hNiDxrHR23hu6hxuV7VOJSnms59FnFlw,JG NO CJ xxx,1000,640,534,True,False,False,True
CHALLENGER,fk-x7fozE14T52ru3HXERqKFlyjixaP8a7yjwxswmaMCd34,Peach1119,905,428,358,True,False,False,False
CHALLENGER,Yu5ac48Fd-PIxDLJ3zB39R7DCLpEA6Qnpa6FHKL8wTI21fM,모두모두행복하길,1162,212,91,True,False,False,False
CHALLENGER,LWsWNAls34xVk2Fd8YAnbkaV-iEkL_k5Bd6LBcd1RZXZSA,굿 팀,814,580,537,True,False,False,False
CHALLENGER,BIkGFhQVHIr-uqtJphYb3OmgSH5N1Y88PLJugEX5tFjeBoM,solcalol,731,104,61,False,False,True,True
CHALLENGER,_tzemWRRPWs9JsZaPL56VOYgGBzhNkIX1bj8oUkfmOo3PUI,저신개패는놈,821,230,184,True,False,False,False
CHALLENGER,YGnjU_NkgJOzvjHi612PakDh_kxbIovwMG4yDSEa148P12o,makabakar,720,774,732,False,False,True,False
CHALLENGER,B6WZWjUC1OchPzjNQFIA9p3Upp7r8I-9av87ZxJfI_Cxq74,T1 제우스,1008,729,686,True,False,False,False
CHALLENGER,z1JIXrpURCCVTG1gU_KkTUlPwwy8HcrLJixe7yFopmOjxWc,HLE Mireu,729,622,570,True,False,False,False
CHALLENGER,BAL8eWrdrTTAV_VIokaXS9CeNpkJ248KWVXDn8AyQOVlbvk,Tar2an,734,126,84,False,False,False,False
CHALLENGER,_KfkpUKaJx5HBrvdAa1OlO6UuToyMr9y0qLktZlCfoQQT4U,DWG ShowMaker,1488,301,220,True,False,False,False
CHALLENGER,ADWaWydPWFxSq1aqhQA9OTNie5dzIS4pV0NyBcX_WxQ-OKg,중국인차단,835,179,134,False,False,False,False
CHALLENGER,g8MiTOwMyjyjr4dWKXWIN56WR7sy4FTTDVQtk_NK2UaBNtU,KT Malrang,1315,334,257,True,False,False,True
CHALLENGER,BwpnWED0YHl1Ohcz5z8geb5v5XxOOVkF7KDtQBOS8Mx7q8o,백수넛,911,407,358,True,False,False,False
CHALLENGER,A_qQQeFJGmvQlayGIG_ujDqEGw2d34X2CwlBfmtIKRTNtgY,qiaqia,672,526,484,False,False,True,False
CHALLENGER,ohcFXxV0atuHeOmSG3Yb8G_MFeKQqwoFIP4hJjmQhmqa6Po,chao shi ke ai,668,400,349,False,False,False,False
CHALLENGER,24mOvIBhRoqd1N63hAMJeahV8lM9HfuBPQXSQf9ZzN6Erck,Twitch TV donko,690,550,507,False,False,False,True
CHALLENGER,bLhHCwct607IltDYA5gRjolYIAzrpxOB27h2AwBgvBJHgQs,AF Burry,696,551,441,False,False,False,False
CHALLENGER,ydW_iooBSfBlv2cOkTTOVlVxxBy8TT-p0Gd9xe03esJHlHo,87 n94fmpcs,825,878,775,True,False,False,False
CHALLENGER,DjIpuqvf6_LR5K15VEGMCW_ahx-HuQfQNTkLIovDo28EujA,qqiqi77,758,267,229,True,False,False,False
CHALLENGER,IGvlyT2PLEjTxj6nJ51neskPPxe6PY9EKzf5t3Muw0AtbFE,Sweety Pretty,661,268,228,False,False,True,False
CHALLENGER,O-Xc-jgKCJaU8drxQCEGdwNr76cM7N2hTrPZiowt991Few,단군의청춘부재,896,421,398,False,False,False,False
CHALLENGER,dI47jagufTmstWFJ4J1109RBDruvqMEC9TGPILalP4XRcOQ,Yordlee,797,424,381,False,False,False,True
CHALLENGER,SETfRKIPYgw5nVk5qd2xhEgKhUDgDk_7oWwxnxLnZMwk4g,Iove galio,1021,375,298,True,False,False,False
CHALLENGER,oNO5QhGVM-LyJFkDfPQ-Ig6LLznK6C7jaR1G1UtxXTIk3s4,걸렸다 내정체,938,317,252,False,False,False,True
CHALLENGER,sAOgZq-0qaNRs_cmjdVBqWlcmTPW6czGxbPYa0fyi7szW98,EM 상어,655,260,230,False,False,True,False
CHALLENGER,Y92wC1VSrCGxoLo4l8gYgBdiEP6ES6PqWp0s6tVpwF5shw,이보검,678,281,196,False,False,False,False
CHALLENGER,5GDeHFb0_i9t3rnjGLgEoHv7r1bO9YSBm3-0IgCTF9t0D3k,W9L22,1035,358,293,True,False,False,False
CHALLENGER,6yuC9FNwu_rl0Q-082sl6MyR4Az9GgkuNR4YeC0YqjNMhA,eren헌터,838,329,290,False,False,True,True
CHALLENGER,DQ8tGXHjtnvSqU0Xi6WrRTub7ItvHJoaVCWjfCWbP9oF9dU,엘 림,762,496,458,False,False,False,False
CHALLENGER,_Gm9mnGOVRYs9S_8TBDQMf8Rct5cCUtkSLbAH_tAROSkcXQ,bugaoxing,736,302,263,True,False,False,False
CHALLENGER,xNS4xSzM91HB7eT3OM5itniQdX48Vf5n6B2LcAqA2G7Jki8,Onikiri,738,692,627,False,False,False,False
CHALLENGER,car_-znVLr6HpXnf7qsPo0uVZfXexf_bf49EL6IHFwbIxgw,오뚜기3분미트볼,1112,200,139,False,False,False,False
CHALLENGER,K_JQovl8ZobU7PcNH4bj3dg8yWg41Llhh4rpjFT72Mhb-u4,feijizhadan,733,639,615,False,False,True,False
CHALLENGER,6YqpvNsm-Zbu3PzfG0gqKkknrzttFHN07zar3GVrdp3ZYiE,나는 준일허다,662,655,599,True,False,False,False
CHALLENGER,VKnlwitpSiFnWGhPwEvdGcqd6GoMHn1fPxdl8h2E-umScbI,quaddd,900,219,169,False,False,False,False
CHALLENGER,l36ogN4xJsvsZH0dDju-fbvobUEIPg-WAmUFMWAyxlrm7vU,beixinjie,702,759,699,False,False,False,False
CHALLENGER,fE5Kn88JN8GZCeIGQT0s1YvHQXd5vYo3eyoEJBR9yFCKk38,Light1500,797,261,205,True,False,False,False
CHALLENGER,rBOGV5pZ41Wa6V7hfMpykR11M5F4Azazv7a5DQS5lq4S3-s,UijU,1122,501,441,True,False,False,False
CHALLENGER,Whp_i_47SAxJJvgzPaJ2J6Wjwh2UFhk-RRyVjX4E-Mjkspk,MapleStory275LV,769,641,591,False,False,False,False
CHALLENGER,DFpEJ5AnuCzgEPi9mXpa4cpxgFILNWtHq3tmoxICBnEUhQQ,Twitch Tv 헤돈,1206,420,354,True,False,False,True
CHALLENGER,RD2JaRZCroO0dpoWyrCzcxBHgv5FTS_k0TIOXpvJNUY5po4,10k EGO,722,498,446,False,False,False,False
CHALLENGER,M3v69cTofkvi_yE8hjRuXuyJdOLQqVE5CWDO30T0E-Syy_k,리그오브래전드ll,682,920,877,True,False,False,False
CHALLENGER,AFMYcAVWdHZidWqeyS8WAq1gMMN342brLg1i1wC1vu5wXP8,캐 인,701,287,280,False,False,True,True
CHALLENGER,5f3iIRgP1Ooz0GxSWcB1AlpRJb9mmYDoUerxARE8nmQHm1M,qwetyz,1029,565,498,True,False,False,False
CHALLENGER,ajTJjneOyntFN9lhr3nrfz0EoUPl44jPeiYjCPREhmg8I4k,아진짜너무졸려,740,188,143,False,False,False,False
CHALLENGER,OjpKdb6RU5A45hiC-Sl_h6Svdl32TlSS34ccU39W452EFVQ,SANDBOX Serenity,786,299,266,False,False,False,False
CHALLENGER,cGdVsFj2-ROPZGWBWfMWbPyE5n0NMlljVR7c8QrJYPVMSw,Swordart777,972,456,384,True,False,False,False
CHALLENGER,nQiFmaMuaDgUtlpCn_-Eob_y4sXwAKRQX0AR5bVGVEZKu_Y,always confident,804,301,251,True,False,False,True
